PRISM Time Series Data,,,,,,
Locations: 48,,,,,,
"Climate variables: ppt,tmean",,,,,,
Spatial resolution: 4km,,,,,,
Period: 1895 - 2017,,,,,,
Dataset: AN81m,,,,,,
PRISM day definition: 24 hours ending at 1200 UTC on the day shown,,,,,,
Grid Cell Interpolation: Off,,,,,,
Time series generated: 2019-Jan-08,,,,,,
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf,,,,,,
Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmean (degrees F)
"Raleigh, Nor",-78.638,35.771,272,1954,44.71,61
"Raleigh, Nor",-78.638,35.771,272,1955,45.71,60.6
"Raleigh, Nor",-78.638,35.771,272,1956,48.2,61.1
"Raleigh, Nor",-78.638,35.771,272,1957,50,61.2
"Raleigh, Nor",-78.638,35.771,272,1958,50.96,58.8
"Raleigh, Nor",-78.638,35.771,272,1959,52.73,61.2
"Raleigh, Nor",-78.638,35.771,272,1960,48.43,59.2
"Raleigh, Nor",-78.638,35.771,272,1961,45.67,60.1
"Raleigh, Nor",-78.638,35.771,272,1962,51.42,59.4
"Raleigh, Nor",-78.638,35.771,272,1963,43.69,58.8
"Raleigh, Nor",-78.638,35.771,272,1964,48.6,60.1
"Raleigh, Nor",-78.638,35.771,272,1965,40.9,60
"Raleigh, Nor",-78.638,35.771,272,1966,41.54,59
"Raleigh, Nor",-78.638,35.771,272,1967,44.33,59
"Raleigh, Nor",-78.638,35.771,272,1968,34.56,59.1
"Raleigh, Nor",-78.638,35.771,272,1969,43.03,58.4
"Raleigh, Nor",-78.638,35.771,272,1970,38.85,59.9
"Raleigh, Nor",-78.638,35.771,272,1971,51.52,60.1
"Raleigh, Nor",-78.638,35.771,272,1972,52.28,59.2
"Raleigh, Nor",-78.638,35.771,272,1973,45.88,60.4
"Raleigh, Nor",-78.638,35.771,272,1974,46.63,60.3
"Raleigh, Nor",-78.638,35.771,272,1975,54.3,60.4
"Raleigh, Nor",-78.638,35.771,272,1976,38.58,58.7
"Raleigh, Nor",-78.638,35.771,272,1977,41.77,59.6
"Raleigh, Nor",-78.638,35.771,272,1978,48.5,58.7
"Raleigh, Nor",-78.638,35.771,272,1979,53.59,59
"Raleigh, Nor",-78.638,35.771,272,1980,39.65,59.4
"Raleigh, Nor",-78.638,35.771,272,1981,33.31,58.6
"Raleigh, Nor",-78.638,35.771,272,1982,48.8,59.8
"Raleigh, Nor",-78.638,35.771,272,1983,48.17,59.4
"Raleigh, Nor",-78.638,35.771,272,1984,49.69,59.9
"Raleigh, Nor",-78.638,35.771,272,1985,38.64,60.6
"Raleigh, Nor",-78.638,35.771,272,1986,35.92,61
"Raleigh, Nor",-78.638,35.771,272,1987,43.24,59.7
"Raleigh, Nor",-78.638,35.771,272,1988,38.2,58.5
"Raleigh, Nor",-78.638,35.771,272,1989,59.66,59.4
"Raleigh, Nor",-78.638,35.771,272,1990,42.84,62.6
"Raleigh, Nor",-78.638,35.771,272,1991,40.15,61.6
"Raleigh, Nor",-78.638,35.771,272,1992,46.5,59.3
"Raleigh, Nor",-78.638,35.771,272,1993,42.44,59.9
"Raleigh, Nor",-78.638,35.771,272,1994,41.87,60.2
"Raleigh, Nor",-78.638,35.771,272,1995,57.27,59.6
"Raleigh, Nor",-78.638,35.771,272,1996,55.43,58.9
"Raleigh, Nor",-78.638,35.771,272,1997,39.84,59.5
"Raleigh, Nor",-78.638,35.771,272,1998,51.31,61.7
"Raleigh, Nor",-78.638,35.771,272,1999,52.55,60.6
"Raleigh, Nor",-78.638,35.771,272,2000,44.82,59.2
"Raleigh, Nor",-78.638,35.771,272,2001,41.33,60.6
"Raleigh, Nor",-78.638,35.771,272,2002,48.37,61.3
"Raleigh, Nor",-78.638,35.771,272,2003,57.76,59.8
"Raleigh, Nor",-78.638,35.771,272,2004,41.72,60.6
"Raleigh, Nor",-78.638,35.771,272,2005,38.76,60.9
"Raleigh, Nor",-78.638,35.771,272,2006,46.37,61.1
"Raleigh, Nor",-78.638,35.771,272,2007,32.94,62.1
"Raleigh, Nor",-78.638,35.771,272,2008,43.41,60.9
"Raleigh, Nor",-78.638,35.771,272,2009,46.82,60.4
"Raleigh, Nor",-78.638,35.771,272,2010,42.45,60.7
"Raleigh, Nor",-78.638,35.771,272,2011,39.22,61.7
"Raleigh, Nor",-78.638,35.771,272,2012,45.08,61.8
"Raleigh, Nor",-78.638,35.771,272,2013,50.65,59.3
"Raleigh, Nor",-78.638,35.771,272,2014,56.38,59
"Raleigh, Nor",-78.638,35.771,272,2015,52.92,60.9
"Raleigh, Nor",-78.638,35.771,272,2016,48.66,61.6
"Raleigh, Nor",-78.638,35.771,272,2017,40.35,62
,,,,,,
"Bismarck, No",-100.779,48.8133,1490,1895,15.66,35.5
"Bismarck, No",-100.779,48.8133,1490,1896,22.5,34.9
"Bismarck, No",-100.779,48.8133,1490,1897,12.09,35.5
"Bismarck, No",-100.779,48.8133,1490,1898,15.17,36.6
"Bismarck, No",-100.779,48.8133,1490,1899,17.22,33.9
"Bismarck, No",-100.779,48.8133,1490,1900,16.74,38.4
"Bismarck, No",-100.779,48.8133,1490,1901,16.85,37.4
"Bismarck, No",-100.779,48.8133,1490,1902,15.89,36.5
"Bismarck, No",-100.779,48.8133,1490,1903,17.03,35.4
"Bismarck, No",-100.779,48.8133,1490,1904,17.89,34.9
"Bismarck, No",-100.779,48.8133,1490,1905,18.93,37.2
"Bismarck, No",-100.779,48.8133,1490,1906,18.22,38
"Bismarck, No",-100.779,48.8133,1490,1907,11.5,34.5
"Bismarck, No",-100.779,48.8133,1490,1908,17.92,37.9
"Bismarck, No",-100.779,48.8133,1490,1909,14.23,35.7
"Bismarck, No",-100.779,48.8133,1490,1910,12.37,38.7
"Bismarck, No",-100.779,48.8133,1490,1911,18.6,35.6
"Bismarck, No",-100.779,48.8133,1490,1912,18.43,36.2
"Bismarck, No",-100.779,48.8133,1490,1913,12.25,37.6
"Bismarck, No",-100.779,48.8133,1490,1914,16.68,37.9
"Bismarck, No",-100.779,48.8133,1490,1915,16.07,37.8
"Bismarck, No",-100.779,48.8133,1490,1916,17.99,33.4
"Bismarck, No",-100.779,48.8133,1490,1917,9.79,34.2
"Bismarck, No",-100.779,48.8133,1490,1918,15.26,37.8
"Bismarck, No",-100.779,48.8133,1490,1919,13.56,36.1
"Bismarck, No",-100.779,48.8133,1490,1920,14.23,37.2
"Bismarck, No",-100.779,48.8133,1490,1921,18.11,39.9
"Bismarck, No",-100.779,48.8133,1490,1922,19.82,37.9
"Bismarck, No",-100.779,48.8133,1490,1923,15.47,38.2
"Bismarck, No",-100.779,48.8133,1490,1924,16.04,36.4
"Bismarck, No",-100.779,48.8133,1490,1925,14.44,38.6
"Bismarck, No",-100.779,48.8133,1490,1926,15.07,38.3
"Bismarck, No",-100.779,48.8133,1490,1927,19.82,35.7
"Bismarck, No",-100.779,48.8133,1490,1928,17.53,38.9
"Bismarck, No",-100.779,48.8133,1490,1929,12.79,35.3
"Bismarck, No",-100.779,48.8133,1490,1930,13.06,38.8
"Bismarck, No",-100.779,48.8133,1490,1931,11.63,43.3
"Bismarck, No",-100.779,48.8133,1490,1932,15.49,38
"Bismarck, No",-100.779,48.8133,1490,1933,13.7,38.7
"Bismarck, No",-100.779,48.8133,1490,1934,8.27,41.5
"Bismarck, No",-100.779,48.8133,1490,1935,18.35,36.4
"Bismarck, No",-100.779,48.8133,1490,1936,10.29,36.1
"Bismarck, No",-100.779,48.8133,1490,1937,19.55,36.9
"Bismarck, No",-100.779,48.8133,1490,1938,14.45,40.1
"Bismarck, No",-100.779,48.8133,1490,1939,13.33,39.6
"Bismarck, No",-100.779,48.8133,1490,1940,17.25,38.7
"Bismarck, No",-100.779,48.8133,1490,1941,22.99,39.6
"Bismarck, No",-100.779,48.8133,1490,1942,14.05,38.9
"Bismarck, No",-100.779,48.8133,1490,1943,18.18,37.7
"Bismarck, No",-100.779,48.8133,1490,1944,21.14,39
"Bismarck, No",-100.779,48.8133,1490,1945,15.02,36.6
"Bismarck, No",-100.779,48.8133,1490,1946,13.19,37.8
"Bismarck, No",-100.779,48.8133,1490,1947,17.98,37.2
"Bismarck, No",-100.779,48.8133,1490,1948,19.89,37
"Bismarck, No",-100.779,48.8133,1490,1949,15.56,37.2
"Bismarck, No",-100.779,48.8133,1490,1950,18.54,33.2
"Bismarck, No",-100.779,48.8133,1490,1951,15.89,34
"Bismarck, No",-100.779,48.8133,1490,1952,12.24,39.5
"Bismarck, No",-100.779,48.8133,1490,1953,17.52,40.4
"Bismarck, No",-100.779,48.8133,1490,1954,22.48,38.7
"Bismarck, No",-100.779,48.8133,1490,1955,16.18,36.2
"Bismarck, No",-100.779,48.8133,1490,1956,14.94,37.2
"Bismarck, No",-100.779,48.8133,1490,1957,13.59,38.8
"Bismarck, No",-100.779,48.8133,1490,1958,10.82,39.1
"Bismarck, No",-100.779,48.8133,1490,1959,17.63,37.7
"Bismarck, No",-100.779,48.8133,1490,1960,11.99,38.1
"Bismarck, No",-100.779,48.8133,1490,1961,9.67,39.8
"Bismarck, No",-100.779,48.8133,1490,1962,18.13,38.5
"Bismarck, No",-100.779,48.8133,1490,1963,18.86,40.4
"Bismarck, No",-100.779,48.8133,1490,1964,19.36,37.9
"Bismarck, No",-100.779,48.8133,1490,1965,19.01,36.2
"Bismarck, No",-100.779,48.8133,1490,1966,14.17,36.4
"Bismarck, No",-100.779,48.8133,1490,1967,11.39,37.7
"Bismarck, No",-100.779,48.8133,1490,1968,19.56,37.9
"Bismarck, No",-100.779,48.8133,1490,1969,15.44,36.9
"Bismarck, No",-100.779,48.8133,1490,1970,18.16,36.5
"Bismarck, No",-100.779,48.8133,1490,1971,21.31,37.6
"Bismarck, No",-100.779,48.8133,1490,1972,17.68,35.9
"Bismarck, No",-100.779,48.8133,1490,1973,19.43,40
"Bismarck, No",-100.779,48.8133,1490,1974,16.21,36.9
"Bismarck, No",-100.779,48.8133,1490,1975,24.22,37.4
"Bismarck, No",-100.779,48.8133,1490,1976,12.32,38.9
"Bismarck, No",-100.779,48.8133,1490,1977,16.51,39.5
"Bismarck, No",-100.779,48.8133,1490,1978,16.28,36.5
"Bismarck, No",-100.779,48.8133,1490,1979,14.29,35.1
"Bismarck, No",-100.779,48.8133,1490,1980,21.29,38.7
"Bismarck, No",-100.779,48.8133,1490,1981,13.61,41.5
"Bismarck, No",-100.779,48.8133,1490,1982,23.29,35.8
"Bismarck, No",-100.779,48.8133,1490,1983,16.68,39.3
"Bismarck, No",-100.779,48.8133,1490,1984,13.97,39.5
"Bismarck, No",-100.779,48.8133,1490,1985,17.04,36.5
"Bismarck, No",-100.779,48.8133,1490,1986,16.82,40.1
"Bismarck, No",-100.779,48.8133,1490,1987,15.76,43.7
"Bismarck, No",-100.779,48.8133,1490,1988,14.08,40.7
"Bismarck, No",-100.779,48.8133,1490,1989,13.29,37.3
"Bismarck, No",-100.779,48.8133,1490,1990,16.14,40.2
"Bismarck, No",-100.779,48.8133,1490,1991,18.61,39.9
"Bismarck, No",-100.779,48.8133,1490,1992,10.09,39.5
"Bismarck, No",-100.779,48.8133,1490,1993,16.82,36.9
"Bismarck, No",-100.779,48.8133,1490,1994,19.59,38.4
"Bismarck, No",-100.779,48.8133,1490,1995,15.9,37.5
"Bismarck, No",-100.779,48.8133,1490,1996,16.34,34.5
"Bismarck, No",-100.779,48.8133,1490,1997,13.39,39.5
"Bismarck, No",-100.779,48.8133,1490,1998,23.29,41.2
"Bismarck, No",-100.779,48.8133,1490,1999,18.95,41.1
"Bismarck, No",-100.779,48.8133,1490,2000,19.47,39.5
"Bismarck, No",-100.779,48.8133,1490,2001,11.44,40.4
"Bismarck, No",-100.779,48.8133,1490,2002,14.83,38.7
"Bismarck, No",-100.779,48.8133,1490,2003,11.48,38.4
"Bismarck, No",-100.779,48.8133,1490,2004,19.49,38.2
"Bismarck, No",-100.779,48.8133,1490,2005,23.17,40.3
"Bismarck, No",-100.779,48.8133,1490,2006,10.61,42.3
"Bismarck, No",-100.779,48.8133,1490,2007,14.85,39.8
"Bismarck, No",-100.779,48.8133,1490,2008,18.87,37.1
"Bismarck, No",-100.779,48.8133,1490,2009,16.69,36.5
"Bismarck, No",-100.779,48.8133,1490,2010,22.77,39.3
"Bismarck, No",-100.779,48.8133,1490,2011,18.76,39.4
"Bismarck, No",-100.779,48.8133,1490,2012,14.39,41.7
"Bismarck, No",-100.779,48.8133,1490,2013,23.12,35.7
"Bismarck, No",-100.779,48.8133,1490,2014,20.14,36.5
"Bismarck, No",-100.779,48.8133,1490,2015,19.25,40
"Bismarck, No",-100.779,48.8133,1490,2016,23.22,41.6
"Bismarck, No",-100.779,48.8133,1490,2017,12.98,38.5
,,,,,,
"Columbus, Oh",-83.0006,39.9622,745,1895,27.53,51.1
"Columbus, Oh",-83.0006,39.9622,745,1896,40.2,52.9
"Columbus, Oh",-83.0006,39.9622,745,1897,38.78,52.7
"Columbus, Oh",-83.0006,39.9622,745,1898,43.15,53.5
"Columbus, Oh",-83.0006,39.9622,745,1899,31.74,53
"Columbus, Oh",-83.0006,39.9622,745,1900,31.57,53.7
"Columbus, Oh",-83.0006,39.9622,745,1901,29.61,51.2
"Columbus, Oh",-83.0006,39.9622,745,1902,35.39,51.5
"Columbus, Oh",-83.0006,39.9622,745,1903,31.37,51.2
"Columbus, Oh",-83.0006,39.9622,745,1904,34.03,49.2
"Columbus, Oh",-83.0006,39.9622,745,1905,38.47,50.6
"Columbus, Oh",-83.0006,39.9622,745,1906,36.14,52.2
"Columbus, Oh",-83.0006,39.9622,745,1907,43.81,50.9
"Columbus, Oh",-83.0006,39.9622,745,1908,33.77,53.4
"Columbus, Oh",-83.0006,39.9622,745,1909,42.74,52.3
"Columbus, Oh",-83.0006,39.9622,745,1910,34.73,51.6
"Columbus, Oh",-83.0006,39.9622,745,1911,42.06,54.1
"Columbus, Oh",-83.0006,39.9622,745,1912,35.72,51.1
"Columbus, Oh",-83.0006,39.9622,745,1913,44.95,53.9
"Columbus, Oh",-83.0006,39.9622,745,1914,33.79,52.3
"Columbus, Oh",-83.0006,39.9622,745,1915,43.32,52.1
"Columbus, Oh",-83.0006,39.9622,745,1916,37.68,52.2
"Columbus, Oh",-83.0006,39.9622,745,1917,35.24,49.4
"Columbus, Oh",-83.0006,39.9622,745,1918,36.77,52.7
"Columbus, Oh",-83.0006,39.9622,745,1919,40.15,53.3
"Columbus, Oh",-83.0006,39.9622,745,1920,38.69,51.6
"Columbus, Oh",-83.0006,39.9622,745,1921,43.47,55.8
"Columbus, Oh",-83.0006,39.9622,745,1922,36.14,54
"Columbus, Oh",-83.0006,39.9622,745,1923,41.14,52.6
"Columbus, Oh",-83.0006,39.9622,745,1924,34.82,50.8
"Columbus, Oh",-83.0006,39.9622,745,1925,30.2,53
"Columbus, Oh",-83.0006,39.9622,745,1926,43.21,51.7
"Columbus, Oh",-83.0006,39.9622,745,1927,44.41,53.7
"Columbus, Oh",-83.0006,39.9622,745,1928,36.67,52.6
"Columbus, Oh",-83.0006,39.9622,745,1929,48.27,52.1
"Columbus, Oh",-83.0006,39.9622,745,1930,25.29,54.2
"Columbus, Oh",-83.0006,39.9622,745,1931,41.26,55.6
"Columbus, Oh",-83.0006,39.9622,745,1932,37.84,53.9
"Columbus, Oh",-83.0006,39.9622,745,1933,38.85,54.7
"Columbus, Oh",-83.0006,39.9622,745,1934,24.27,53.9
"Columbus, Oh",-83.0006,39.9622,745,1935,38.69,52.6
"Columbus, Oh",-83.0006,39.9622,745,1936,32.42,52.7
"Columbus, Oh",-83.0006,39.9622,745,1937,43.47,52.7
"Columbus, Oh",-83.0006,39.9622,745,1938,39.95,55.4
"Columbus, Oh",-83.0006,39.9622,745,1939,34.59,55
"Columbus, Oh",-83.0006,39.9622,745,1940,37.17,51.8
"Columbus, Oh",-83.0006,39.9622,745,1941,31.08,54.4
"Columbus, Oh",-83.0006,39.9622,745,1942,36.42,53.6
"Columbus, Oh",-83.0006,39.9622,745,1943,35.54,52.7
"Columbus, Oh",-83.0006,39.9622,745,1944,32.56,54.1
"Columbus, Oh",-83.0006,39.9622,745,1945,44.05,52.4
"Columbus, Oh",-83.0006,39.9622,745,1946,37.77,54.3
"Columbus, Oh",-83.0006,39.9622,745,1947,43.86,52.2
"Columbus, Oh",-83.0006,39.9622,745,1948,41.46,53.5
"Columbus, Oh",-83.0006,39.9622,745,1949,38.72,55.2
"Columbus, Oh",-83.0006,39.9622,745,1950,42.7,52.1
"Columbus, Oh",-83.0006,39.9622,745,1951,38.41,52.8
"Columbus, Oh",-83.0006,39.9622,745,1952,34.25,54.3
"Columbus, Oh",-83.0006,39.9622,745,1953,26.97,55.1
"Columbus, Oh",-83.0006,39.9622,745,1954,33.82,54.5
"Columbus, Oh",-83.0006,39.9622,745,1955,31.8,53.9
"Columbus, Oh",-83.0006,39.9622,745,1956,35.87,53.4
"Columbus, Oh",-83.0006,39.9622,745,1957,38.34,53.4
"Columbus, Oh",-83.0006,39.9622,745,1958,41.98,50.8
"Columbus, Oh",-83.0006,39.9622,745,1959,35.91,54.1
"Columbus, Oh",-83.0006,39.9622,745,1960,30.23,51.9
"Columbus, Oh",-83.0006,39.9622,745,1961,39.07,52.4
"Columbus, Oh",-83.0006,39.9622,745,1962,31.84,51.7
"Columbus, Oh",-83.0006,39.9622,745,1963,26.27,50.9
"Columbus, Oh",-83.0006,39.9622,745,1964,40.46,53.3
"Columbus, Oh",-83.0006,39.9622,745,1965,39.78,53
"Columbus, Oh",-83.0006,39.9622,745,1966,38.33,51.4
"Columbus, Oh",-83.0006,39.9622,745,1967,33.67,51.8
"Columbus, Oh",-83.0006,39.9622,745,1968,38.82,52.2
"Columbus, Oh",-83.0006,39.9622,745,1969,37.13,52.2
"Columbus, Oh",-83.0006,39.9622,745,1970,38.09,53.2
"Columbus, Oh",-83.0006,39.9622,745,1971,33.84,53.2
"Columbus, Oh",-83.0006,39.9622,745,1972,41.49,52.5
"Columbus, Oh",-83.0006,39.9622,745,1973,44.09,54.5
"Columbus, Oh",-83.0006,39.9622,745,1974,38.7,52.7
"Columbus, Oh",-83.0006,39.9622,745,1975,39.81,53.4
"Columbus, Oh",-83.0006,39.9622,745,1976,33.05,51
"Columbus, Oh",-83.0006,39.9622,745,1977,35.69,52.1
"Columbus, Oh",-83.0006,39.9622,745,1978,37.59,50.5
"Columbus, Oh",-83.0006,39.9622,745,1979,48.66,51.1
"Columbus, Oh",-83.0006,39.9622,745,1980,40.38,51.7
"Columbus, Oh",-83.0006,39.9622,745,1981,37.83,51.5
"Columbus, Oh",-83.0006,39.9622,745,1982,36.08,52.2
"Columbus, Oh",-83.0006,39.9622,745,1983,37.69,52.9
"Columbus, Oh",-83.0006,39.9622,745,1984,34.39,52.2
"Columbus, Oh",-83.0006,39.9622,745,1985,41.71,52.1
"Columbus, Oh",-83.0006,39.9622,745,1986,34.29,53.7
"Columbus, Oh",-83.0006,39.9622,745,1987,24.25,54.2
"Columbus, Oh",-83.0006,39.9622,745,1988,34.7,52
"Columbus, Oh",-83.0006,39.9622,745,1989,46.84,51.1
"Columbus, Oh",-83.0006,39.9622,745,1990,48.32,54.6
"Columbus, Oh",-83.0006,39.9622,745,1991,30.15,55.2
"Columbus, Oh",-83.0006,39.9622,745,1992,38.97,52.3
"Columbus, Oh",-83.0006,39.9622,745,1993,37.75,52.5
"Columbus, Oh",-83.0006,39.9622,745,1994,34.91,52.4
"Columbus, Oh",-83.0006,39.9622,745,1995,42.52,52
"Columbus, Oh",-83.0006,39.9622,745,1996,49.68,51.4
"Columbus, Oh",-83.0006,39.9622,745,1997,41.49,51.8
"Columbus, Oh",-83.0006,39.9622,745,1998,37.14,55.6
"Columbus, Oh",-83.0006,39.9622,745,1999,29.92,54.3
"Columbus, Oh",-83.0006,39.9622,745,2000,43.83,52.6
"Columbus, Oh",-83.0006,39.9622,745,2001,36.67,54.4
"Columbus, Oh",-83.0006,39.9622,745,2002,39.36,54.4
"Columbus, Oh",-83.0006,39.9622,745,2003,45.93,51.6
"Columbus, Oh",-83.0006,39.9622,745,2004,48.13,52.9
"Columbus, Oh",-83.0006,39.9622,745,2005,44.95,53
"Columbus, Oh",-83.0006,39.9622,745,2006,43.62,54.2
"Columbus, Oh",-83.0006,39.9622,745,2007,41.48,54.4
"Columbus, Oh",-83.0006,39.9622,745,2008,42.97,52.6
"Columbus, Oh",-83.0006,39.9622,745,2009,34.61,52.6
"Columbus, Oh",-83.0006,39.9622,745,2010,38.91,53
"Columbus, Oh",-83.0006,39.9622,745,2011,54.08,53.9
"Columbus, Oh",-83.0006,39.9622,745,2012,33.22,55.6
"Columbus, Oh",-83.0006,39.9622,745,2013,40.37,52.3
"Columbus, Oh",-83.0006,39.9622,745,2014,39,50.5
"Columbus, Oh",-83.0006,39.9622,745,2015,46.72,52.7
"Columbus, Oh",-83.0006,39.9622,745,2016,39.94,54.8
"Columbus, Oh",-83.0006,39.9622,745,2017,47.86,54.6
,,,,,,
Oklahoma cit,-97.535,35.4823,1201,1895,30.39,59.5
Oklahoma cit,-97.535,35.4823,1201,1896,23.82,62.4
Oklahoma cit,-97.535,35.4823,1201,1897,29.57,60.2
Oklahoma cit,-97.535,35.4823,1201,1898,38.9,60
Oklahoma cit,-97.535,35.4823,1201,1899,33.39,60
Oklahoma cit,-97.535,35.4823,1201,1900,31.49,61.1
Oklahoma cit,-97.535,35.4823,1201,1901,20.55,61.3
Oklahoma cit,-97.535,35.4823,1201,1902,40.56,60.4
Oklahoma cit,-97.535,35.4823,1201,1903,27.65,59.1
Oklahoma cit,-97.535,35.4823,1201,1904,30.01,61.3
Oklahoma cit,-97.535,35.4823,1201,1905,40.85,59.1
Oklahoma cit,-97.535,35.4823,1201,1906,34.63,59.7
Oklahoma cit,-97.535,35.4823,1201,1907,33.56,61.5
Oklahoma cit,-97.535,35.4823,1201,1908,53.4,61.6
Oklahoma cit,-97.535,35.4823,1201,1909,24.9,61.9
Oklahoma cit,-97.535,35.4823,1201,1910,18.67,62.3
Oklahoma cit,-97.535,35.4823,1201,1911,28.15,63.1
Oklahoma cit,-97.535,35.4823,1201,1912,28.43,59.4
Oklahoma cit,-97.535,35.4823,1201,1913,34.63,60.6
Oklahoma cit,-97.535,35.4823,1201,1914,24.28,61.6
Oklahoma cit,-97.535,35.4823,1201,1915,44.24,60.1
Oklahoma cit,-97.535,35.4823,1201,1916,28.81,61
Oklahoma cit,-97.535,35.4823,1201,1917,21.48,59.4
Oklahoma cit,-97.535,35.4823,1201,1918,36.65,61.2
Oklahoma cit,-97.535,35.4823,1201,1919,33.05,60.2
Oklahoma cit,-97.535,35.4823,1201,1920,35.34,60.5
Oklahoma cit,-97.535,35.4823,1201,1921,28.22,63.7
Oklahoma cit,-97.535,35.4823,1201,1922,32.92,62.3
Oklahoma cit,-97.535,35.4823,1201,1923,46.95,61.8
Oklahoma cit,-97.535,35.4823,1201,1924,24.56,60.1
Oklahoma cit,-97.535,35.4823,1201,1925,28.02,62.6
Oklahoma cit,-97.535,35.4823,1201,1926,38.41,61.1
Oklahoma cit,-97.535,35.4823,1201,1927,36.9,62.3
Oklahoma cit,-97.535,35.4823,1201,1928,31.73,61.9
Oklahoma cit,-97.535,35.4823,1201,1929,36.26,60.2
Oklahoma cit,-97.535,35.4823,1201,1930,29.85,61.6
Oklahoma cit,-97.535,35.4823,1201,1931,28.07,63.1
Oklahoma cit,-97.535,35.4823,1201,1932,34.06,61.3
Oklahoma cit,-97.535,35.4823,1201,1933,31.18,63.7
Oklahoma cit,-97.535,35.4823,1201,1934,29.46,63.6
Oklahoma cit,-97.535,35.4823,1201,1935,32.35,61.4
Oklahoma cit,-97.535,35.4823,1201,1936,20.19,62.6
Oklahoma cit,-97.535,35.4823,1201,1937,24.87,60.9
Oklahoma cit,-97.535,35.4823,1201,1938,33.99,63.3
Oklahoma cit,-97.535,35.4823,1201,1939,25.41,63.3
Oklahoma cit,-97.535,35.4823,1201,1940,33.9,59.7
Oklahoma cit,-97.535,35.4823,1201,1941,45.12,61.4
Oklahoma cit,-97.535,35.4823,1201,1942,38.33,60.7
Oklahoma cit,-97.535,35.4823,1201,1943,25.15,61.7
Oklahoma cit,-97.535,35.4823,1201,1944,35.01,61.4
Oklahoma cit,-97.535,35.4823,1201,1945,41.14,60.5
Oklahoma cit,-97.535,35.4823,1201,1946,32.13,63.2
Oklahoma cit,-97.535,35.4823,1201,1947,31.32,61.4
Oklahoma cit,-97.535,35.4823,1201,1948,30.31,60.5
Oklahoma cit,-97.535,35.4823,1201,1949,35.06,60.2
Oklahoma cit,-97.535,35.4823,1201,1950,31.92,60.2
Oklahoma cit,-97.535,35.4823,1201,1951,32.55,60.6
Oklahoma cit,-97.535,35.4823,1201,1952,23.45,62
Oklahoma cit,-97.535,35.4823,1201,1953,32.59,62.3
Oklahoma cit,-97.535,35.4823,1201,1954,18.25,64.1
Oklahoma cit,-97.535,35.4823,1201,1955,34.42,61.4
Oklahoma cit,-97.535,35.4823,1201,1956,19.86,62.6
Oklahoma cit,-97.535,35.4823,1201,1957,46.81,60
Oklahoma cit,-97.535,35.4823,1201,1958,31.04,60.2
Oklahoma cit,-97.535,35.4823,1201,1959,43.52,60
Oklahoma cit,-97.535,35.4823,1201,1960,36.14,59.8
Oklahoma cit,-97.535,35.4823,1201,1961,37.56,59.9
Oklahoma cit,-97.535,35.4823,1201,1962,29.31,61.3
Oklahoma cit,-97.535,35.4823,1201,1963,24.46,62.6
Oklahoma cit,-97.535,35.4823,1201,1964,31.58,61.7
Oklahoma cit,-97.535,35.4823,1201,1965,27.86,62.3
Oklahoma cit,-97.535,35.4823,1201,1966,24.08,60.4
Oklahoma cit,-97.535,35.4823,1201,1967,29.72,61.3
Oklahoma cit,-97.535,35.4823,1201,1968,37.16,59.8
Oklahoma cit,-97.535,35.4823,1201,1969,26.91,60.8
Oklahoma cit,-97.535,35.4823,1201,1970,30.53,60.9
Oklahoma cit,-97.535,35.4823,1201,1971,30.84,61
Oklahoma cit,-97.535,35.4823,1201,1972,26.26,61
Oklahoma cit,-97.535,35.4823,1201,1973,43.06,60.7
Oklahoma cit,-97.535,35.4823,1201,1974,39.44,61.4
Oklahoma cit,-97.535,35.4823,1201,1975,37.91,59.8
Oklahoma cit,-97.535,35.4823,1201,1976,22.53,60.1
Oklahoma cit,-97.535,35.4823,1201,1977,28.78,62.2
Oklahoma cit,-97.535,35.4823,1201,1978,28.57,59.7
Oklahoma cit,-97.535,35.4823,1201,1979,36.81,58.5
Oklahoma cit,-97.535,35.4823,1201,1980,25.53,62
Oklahoma cit,-97.535,35.4823,1201,1981,36.06,61.8
Oklahoma cit,-97.535,35.4823,1201,1982,34.36,60.3
Oklahoma cit,-97.535,35.4823,1201,1983,37.88,59.2
Oklahoma cit,-97.535,35.4823,1201,1984,30.53,60.8
Oklahoma cit,-97.535,35.4823,1201,1985,43.59,59.7
Oklahoma cit,-97.535,35.4823,1201,1986,42.73,62.3
Oklahoma cit,-97.535,35.4823,1201,1987,42.35,61
Oklahoma cit,-97.535,35.4823,1201,1988,28.95,60.6
Oklahoma cit,-97.535,35.4823,1201,1989,38.89,59.5
Oklahoma cit,-97.535,35.4823,1201,1990,38.62,62.5
Oklahoma cit,-97.535,35.4823,1201,1991,39.75,61.8
Oklahoma cit,-97.535,35.4823,1201,1992,40.08,61
Oklahoma cit,-97.535,35.4823,1201,1993,37.44,59.6
Oklahoma cit,-97.535,35.4823,1201,1994,31.37,61
Oklahoma cit,-97.535,35.4823,1201,1995,36.79,60.6
Oklahoma cit,-97.535,35.4823,1201,1996,32.4,60.2
Oklahoma cit,-97.535,35.4823,1201,1997,35.59,59.9
Oklahoma cit,-97.535,35.4823,1201,1998,35,63.1
